store,attribute_set,type,category_ids,sku,name,meta_title,meta_description,meta_keyword,description,short_description,price,special_price,status,visibility,options_container,weight,url_key,url_path,tax_class_id,page_layout,image,small_image,thumbnail,image_label,small_image_label,thumbnail_label,manage_stock,use_config_manage_stock,qty,jewel_size_sml,junior_maten,ladies_or_men,lengte,ring_maten,model_nummer
admin,default,simple,"3,4,115,117",esprit_181731068,Svelte Sparkle,Esprit Jewelry Svelte Sparkle esprit_181731068,"Collier 'Svelte Sparkle' van het merk Esprit. Het collier is gemaakt van roestvrij staal en heeft een fantasierijke hanger, die gemaakt is van roestvrij staal en synthetisch zirkonia. Dit collier is bovendien geschikt voor verschillende gelegenheden.",Esprit Jewelry Colliers,"<BR><div style=""text-align:justify"">Collier 'Svelte Sparkle' van het merk Esprit. Het collier is gemaakt van roestvrij staal en heeft een fantasierijke hanger, die gemaakt is van roestvrij staal en synthetisch zirkonia. Dit collier is bovendien geschikt voor verschillende gelegenheden.</div><BR>",esprit_181731068,70.00,,1,4,Block after info Column,0,svelte-sparkle-esprit-181731068,svelte-sparkle-esprit-181731068.html,0,No layout updates,+/esprit/esprit_181731068.jpg,+/esprit/esprit_181731068.jpg,+/esprit/esprit_181731068.jpg,Svelte Sparkle,Svelte Sparkle,Svelte Sparkle,0,0,1,,,,,,
admin,default,simple,"3,4,115,117",esprit_181731083,Svelte Sparkle Rose,Esprit Jewelry Svelte Sparkle Rose esprit_181731083,Collier 'Svelte Sparkle Rose' van het merk Esprit. Het collier is gemaakt van roestvrij staal dat roségoud-verguld is. Een fantasierijke hanger is aan dit collier bevestigd. De hanger is gemaakt van roestvrij staal en synthetisch zirkonia.,Esprit Jewelry Colliers,"<BR><div style=""text-align:justify"">Collier 'Svelte Sparkle Rose' van het merk Esprit. Het collier is gemaakt van roestvrij staal dat roségoud-verguld is. Een fantasierijke hanger is aan dit collier bevestigd. De hanger is gemaakt van roestvrij staal en synthetisch zirkonia.</div><BR>",esprit_181731083,79.90,,1,4,Block after info Column,0,svelte-sparkle-rose-esprit-181731083,svelte-sparkle-rose-esprit-181731083.html,0,No layout updates,+/esprit/esprit_181731083.jpg,+/esprit/esprit_181731083.jpg,+/esprit/esprit_181731083.jpg,Svelte Sparkle Rose,Svelte Sparkle Rose,Svelte Sparkle Rose,0,0,1,,,,,,
admin,default,simple,"3,4,115,117",esprit_181930015,Thriving Flora,Esprit Jewelry Thriving Flora esprit_181930015,Collier 'Thriving Flora' van het merk Esprit. Het collier is gemaakt van roestvrij staal en heeft een vlindermotief. Dit speelse collier doet denken aan en verlangen naar de lente.,Esprit Jewelry Colliers,"<BR><div style=""text-align:justify"">Collier 'Thriving Flora' van het merk Esprit. Het collier is gemaakt van roestvrij staal en heeft een vlindermotief. Dit speelse collier doet denken aan en verlangen naar de lente.</div><BR>",esprit_181930015,70.00,,1,4,Block after info Column,0,thriving-flora-esprit-181930015,thriving-flora-esprit-181930015.html,0,No layout updates,+/esprit/esprit_181930015.jpg,+/esprit/esprit_181930015.jpg,+/esprit/esprit_181930015.jpg,Thriving Flora,Thriving Flora,Thriving Flora,0,0,1,,,,,,
admin,default,simple,"3,4,115,117",esprit_181930016,Thriving Flora Gold,Esprit Jewelry Thriving Flora Gold esprit_181930016,"Collier 'Thriving Flora Gold' van het merk Esprit. Het collier is gemaakt van roestvrij staal dat verguld is. Dit collier met vlindermotief, doet denken aan en verlangen naar de natuur.",Esprit Jewelry Colliers,"<BR><div style=""text-align:justify"">Collier 'Thriving Flora Gold' van het merk Esprit. Het collier is gemaakt van roestvrij staal dat verguld is. Dit collier met vlindermotief, doet denken aan en verlangen naar de natuur.</div><BR>",esprit_181930016,80.00,,1,4,Block after info Column,0,thriving-flora-gold-esprit-181930016,thriving-flora-gold-esprit-181930016.html,0,No layout updates,+/esprit/esprit_181930016.jpg,+/esprit/esprit_181930016.jpg,+/esprit/esprit_181930016.jpg,Thriving Flora Gold,Thriving Flora Gold,Thriving Flora Gold,0,0,1,,,,,,
admin,default,simple,"3,4,115,117",esprit_181930017,Thriving Flora Rose,Esprit Jewelry Thriving Flora Rose esprit_181930017,Glamoureus collier 'Thriving Flora Rose' van het merk Esprit. Het collier is gemaakt van roestvrij staal dat roségoud-verguld is. Dit collier met vlindermotief doet denken aan en verlangen naar de zomer.,Esprit Jewelry Colliers,"<BR><div style=""text-align:justify"">Glamoureus collier 'Thriving Flora Rose' van het merk Esprit. Het collier is gemaakt van roestvrij staal dat roségoud-verguld is. Dit collier met vlindermotief doet denken aan en verlangen naar de zomer.</div><BR>",esprit_181930017,80.00,,1,4,Block after info Column,0,thriving-flora-rose-esprit-181930017,thriving-flora-rose-esprit-181930017.html,0,No layout updates,+/esprit/esprit_181930017.jpg,+/esprit/esprit_181930017.jpg,+/esprit/esprit_181930017.jpg,Thriving Flora Rose,Thriving Flora Rose,Thriving Flora Rose,0,0,1,,,,,,
admin,default,simple,"3,4,115,117",esprit_181930021,Tortoise Flora,Esprit Jewelry Tortoise Flora esprit_181930021,Collier 'Tortoise Flora' van het merk Esprit. Het collier is gemaakt van roestvrij staal en kunststof. Dit collier met vlindermotief is zeer fantasierijk en toont het vakmanschap van Esprit.,Esprit Jewelry Colliers,"<BR><div style=""text-align:justify"">Collier 'Tortoise Flora' van het merk Esprit. Het collier is gemaakt van roestvrij staal en kunststof. Dit collier met vlindermotief is zeer fantasierijk en toont het vakmanschap van Esprit.</div><BR>",esprit_181930021,75.00,,1,4,Block after info Column,0,tortoise-flora-esprit-181930021,tortoise-flora-esprit-181930021.html,0,No layout updates,+/esprit/esprit_181930021.jpg,+/esprit/esprit_181930021.jpg,+/esprit/esprit_181930021.jpg,Tortoise Flora,Tortoise Flora,Tortoise Flora,0,0,1,,,,,,
admin,default,simple,"3,4,115,117",esprit_181731059,Endless Love,Esprit Jewelry Endless Love esprit_181731059,"Collier 'Endless Love', gemaakt van roestvrij staal, van het merk Esprit. Aan het collier zijn twee hartjes bevestigd, wat maar een ding kan betekenen - love is in the air.",Esprit Jewelry Colliers,"<BR><div style=""text-align:justify"">Collier 'Endless Love', gemaakt van roestvrij staal, van het merk Esprit. Aan het collier zijn twee hartjes bevestigd, wat maar een ding kan betekenen - love is in the air.</div><BR>",esprit_181731059,60.00,,1,4,Block after info Column,0,endless-love-esprit-181731059,endless-love-esprit-181731059.html,0,No layout updates,+/esprit/esprit_181731059.jpg,+/esprit/esprit_181731059.jpg,+/esprit/esprit_181731059.jpg,Endless Love,Endless Love,Endless Love,0,0,1,,,,,,
admin,default,simple,"3,4,115,117",esprit_181731060,Endless Love Rose,Esprit Jewelry Endless Love Rose esprit_181731060,"Collier 'Endless Love Rose', gemaakt van roestvrij staal, van het merk Esprit. Aan het collier zijn twee hartjes bevestigd, waarvan een roségoud-verguld is. Dit collier draagt het motto: 'All you need is love' uit.",Esprit Jewelry Colliers,"<BR><div style=""text-align:justify"">Collier 'Endless Love Rose', gemaakt van roestvrij staal, van het merk Esprit. Aan het collier zijn twee hartjes bevestigd, waarvan een roségoud-verguld is. Dit collier draagt het motto: 'All you need is love' uit.</div><BR>",esprit_181731060,70.00,,1,4,Block after info Column,0,endless-love-rose-esprit-181731060,endless-love-rose-esprit-181731060.html,0,No layout updates,+/esprit/esprit_181731060.jpg,+/esprit/esprit_181731060.jpg,+/esprit/esprit_181731060.jpg,Endless Love Rose,Endless Love Rose,Endless Love Rose,0,0,1,,,,,,
admin,default,simple,"3,4,115,117",esprit_181731070,Honesty,Esprit Jewelry Honesty esprit_181731070,Collier 'Honesty' van het merk Esprit. Het collier is gemaakt van roestvrij staal. Dit collier oogt zuiver en heeft een schitterende glans.,Esprit Jewelry Colliers,"<BR><div style=""text-align:justify"">Collier 'Honesty' van het merk Esprit. Het collier is gemaakt van roestvrij staal. Dit collier oogt zuiver en heeft een schitterende glans.</div><BR>",esprit_181731070,199.00,,1,4,Block after info Column,0,honesty-esprit-181731070,honesty-esprit-181731070.html,0,No layout updates,+/esprit/esprit_181731070.jpg,+/esprit/esprit_181731070.jpg,+/esprit/esprit_181731070.jpg,Honesty,Honesty,Honesty,0,0,1,,,,,,
admin,default,simple,"3,4,115,117",esprit_181930003,Marin 68 Mix White Coral,Esprit Jewelry Marin 68 Mix White Coral esprit_181930003,Collier 'Marin 68 Mix White Coral' van het merk Esprit. Het collier is gemaakt van roestvrij staal. Aan het collier zijn ringetjes in verschillende kleuren bevestigd. Dit kleurrijke collier is een must-have voor iedere fashionista.,Esprit Jewelry Colliers,"<BR><div style=""text-align:justify"">Collier 'Marin 68 Mix White Coral' van het merk Esprit. Het collier is gemaakt van roestvrij staal. Aan het collier zijn ringetjes in verschillende kleuren bevestigd. Dit kleurrijke collier is een must-have voor iedere fashionista.</div><BR>",esprit_181930003,59.90,,1,4,Block after info Column,0,marin-68-mix-white-coral-esprit-181930003,marin-68-mix-white-coral-esprit-181930003.html,0,No layout updates,+/esprit/esprit_181930003.jpg,+/esprit/esprit_181930003.jpg,+/esprit/esprit_181930003.jpg,Marin 68 Mix White Coral,Marin 68 Mix White Coral,Marin 68 Mix White Coral,0,0,1,,,,,,
admin,default,simple,"3,4,115,117",esprit_181930013,Marin Pink Green,Esprit Jewelry Marin Pink Green esprit_181930013,"Collier 'Marin Pink Green', gemaakt van roestvrij staal, van het merk Esprit. Dit originele collier heeft een hanger die uit twee ringen bestaat, waarvan de bovenste ring voorzien is van groen glazuur.",Esprit Jewelry Colliers,"<BR><div style=""text-align:justify"">Collier 'Marin Pink Green', gemaakt van roestvrij staal, van het merk Esprit. Dit originele collier heeft een hanger die uit twee ringen bestaat, waarvan de bovenste ring voorzien is van groen glazuur.</div><BR>",esprit_181930013,70.00,,1,4,Block after info Column,0,marin-pink-green-esprit-181930013,marin-pink-green-esprit-181930013.html,0,No layout updates,+/esprit/esprit_181930013.jpg,+/esprit/esprit_181930013.jpg,+/esprit/esprit_181930013.jpg,Marin Pink Green,Marin Pink Green,Marin Pink Green,0,0,1,,,,,,
admin,default,simple,"3,4,115,117",esprit_181930012,Marin White Beige,Esprit Jewelry Marin White Beige esprit_181930012,"Collier 'Marin White Beige', gemaakt van roestvrij staal, van het merk Esprit. Dit speciale collier heeft een hanger die uit twee ringen bestaat. De bovenste ring is voorzien van beige glazuur.",Esprit Jewelry Colliers,"<BR><div style=""text-align:justify"">Collier 'Marin White Beige', gemaakt van roestvrij staal, van het merk Esprit. Dit speciale collier heeft een hanger die uit twee ringen bestaat. De bovenste ring is voorzien van beige glazuur.</div><BR>",esprit_181930012,70.00,,1,4,Block after info Column,0,marin-white-beige-esprit-181930012,marin-white-beige-esprit-181930012.html,0,No layout updates,+/esprit/esprit_181930012.jpg,+/esprit/esprit_181930012.jpg,+/esprit/esprit_181930012.jpg,Marin White Beige,Marin White Beige,Marin White Beige,0,0,1,,,,,,
admin,default,simple,"3,4,115,117",esprit_181930014,Marin White Beige L,Esprit Jewelry Marin White Beige L esprit_181930014,"Collier 'Marin White Beige L', gemaakt van roestvrij staal, van het merk Esprit. Het collier heeft schakels van wisselende grootte, waardoor er een speciaal effect ontstaat. Een aantal schakels is voorzien van beige glazuur. Het collier is niet alleen vrouwelijk, maar ook heel natuurlijk.",Esprit Jewelry Colliers,"<BR><div style=""text-align:justify"">Collier 'Marin White Beige L', gemaakt van roestvrij staal, van het merk Esprit. Het collier heeft schakels van wisselende grootte, waardoor er een speciaal effect ontstaat. Een aantal schakels is voorzien van beige glazuur. Het collier is niet alleen vrouwelijk, maar ook heel natuurlijk.</div><BR>",esprit_181930014,160.00,,1,4,Block after info Column,0,marin-white-beige-l-esprit-181930014,marin-white-beige-l-esprit-181930014.html,0,No layout updates,+/esprit/esprit_181930014.jpg,+/esprit/esprit_181930014.jpg,+/esprit/esprit_181930014.jpg,Marin White Beige L,Marin White Beige L,Marin White Beige L,0,0,1,,,,,,
admin,default,simple,"3,4,115,117",esprit_181731058,Ovality,Esprit Jewelry Ovality esprit_181731058,"Collier 'Ovality', gemaakt van roestvrij staal, van het merk Esprit. Zoals de naam al zegt, heeft dit collier een hanger in ovale vorm. Esprit toont met dit collier zijn vakmanschap en ervaring op het gebied van sieraden.",Esprit Jewelry Colliers,"<BR><div style=""text-align:justify"">Collier 'Ovality', gemaakt van roestvrij staal, van het merk Esprit. Zoals de naam al zegt, heeft dit collier een hanger in ovale vorm. Esprit toont met dit collier zijn vakmanschap en ervaring op het gebied van sieraden.</div><BR>",esprit_181731058,150.00,,1,4,Block after info Column,0,ovality-esprit-181731058,ovality-esprit-181731058.html,0,No layout updates,+/esprit/esprit_181731058.jpg,+/esprit/esprit_181731058.jpg,+/esprit/esprit_181731058.jpg,Ovality,Ovality,Ovality,0,0,1,,,,,,
admin,default,simple,"3,4,115,117",esprit_181731066,Ovality Glam,Esprit Jewelry Ovality Glam esprit_181731066,"Collier 'Ovality Glam', van het merk Esprit, gemaakt van roestvrij staal. Dit is de glamour versie van de 'Ovality' lijn. De ovale hanger is extra versierd met synthetisch zirkonia.",Esprit Jewelry Colliers,"<BR><div style=""text-align:justify"">Collier 'Ovality Glam', van het merk Esprit, gemaakt van roestvrij staal. Dit is de glamour versie van de 'Ovality' lijn. De ovale hanger is extra versierd met synthetisch zirkonia.</div><BR>",esprit_181731066,80.00,,1,4,Block after info Column,0,ovality-glam-esprit-181731066,ovality-glam-esprit-181731066.html,0,No layout updates,+/esprit/esprit_181731066.jpg,+/esprit/esprit_181731066.jpg,+/esprit/esprit_181731066.jpg,Ovality Glam,Ovality Glam,Ovality Glam,0,0,1,,,,,,
admin,default,simple,"3,4,115,117",esprit_181930018,Thriving Flora Caribian Coral,Esprit Jewelry Thriving Flora Caribian Coral esprit_181930018,"Collier 'Thriving Flora Caribian Coral', met vlinderpatroon, van het merk Esprit. Het collier is gemaakt van roestvrij staal en kunststof. De opvallende koraalkleur doen denken aan en verlangen naar het strand in de zomer.",Esprit Jewelry Colliers,"<BR><div style=""text-align:justify"">Collier 'Thriving Flora Caribian Coral', met vlinderpatroon, van het merk Esprit. Het collier is gemaakt van roestvrij staal en kunststof. De opvallende koraalkleur doen denken aan en verlangen naar het strand in de zomer.</div><BR>",esprit_181930018,80.00,,1,4,Block after info Column,0,thriving-flora-caribian-coral-esprit-181930018,thriving-flora-caribian-coral-esprit-181930018.html,0,No layout updates,+/esprit/esprit_181930018.jpg,+/esprit/esprit_181930018.jpg,+/esprit/esprit_181930018.jpg,Thriving Flora Caribian Coral,Thriving Flora Caribian Coral,Thriving Flora Caribian Coral,0,0,1,,,,,,
admin,default,simple,"3,4,115,117",esprit_181731065,Thriving Flora Glam,Esprit Jewelry Thriving Flora Glam esprit_181731065,"Collier 'Thriving Flora Glam', gemaakt van roestvrij staal, van het merk Esprit. Het collier is gemaakt van roestvrij staal. Dit collier oogt eenvoudig, maar heeft toch een schitterende glans en laat een positieve indruk achter.",Esprit Jewelry Colliers,"<BR><div style=""text-align:justify"">Collier 'Thriving Flora Glam', gemaakt van roestvrij staal, van het merk Esprit. Het collier is gemaakt van roestvrij staal. Dit collier oogt eenvoudig, maar heeft toch een schitterende glans en laat een positieve indruk achter.</div><BR>",esprit_181731065,80.00,,1,4,Block after info Column,0,thriving-flora-glam-esprit-181731065,thriving-flora-glam-esprit-181731065.html,0,No layout updates,+/esprit/esprit_181731065.jpg,+/esprit/esprit_181731065.jpg,+/esprit/esprit_181731065.jpg,Thriving Flora Glam,Thriving Flora Glam,Thriving Flora Glam,0,0,1,,,,,,
admin,default,simple,"3,4,115,117",esprit_181731061,Thriving Flora Glam 2,Esprit Jewelry Thriving Flora Glam 2 esprit_181731061,"Collier 'Thriving Flora Glam 2', gemaakt van roestvrij staal, van het merk Esprit. Dit collier heeft twee hangers - een in een bloemmotief, de ander in een stermotief. Esprit toont zijn ervaring en vakmanschap met dit collier.",Esprit Jewelry Colliers,"<BR><div style=""text-align:justify"">Collier 'Thriving Flora Glam 2', gemaakt van roestvrij staal, van het merk Esprit. Dit collier heeft twee hangers - een in een bloemmotief, de ander in een stermotief. Esprit toont zijn ervaring en vakmanschap met dit collier.</div><BR>",esprit_181731061,90.00,,1,4,Block after info Column,0,thriving-flora-glam-2-esprit-181731061,thriving-flora-glam-2-esprit-181731061.html,0,No layout updates,+/esprit/esprit_181731061.jpg,+/esprit/esprit_181731061.jpg,+/esprit/esprit_181731061.jpg,Thriving Flora Glam 2,Thriving Flora Glam 2,Thriving Flora Glam 2,0,0,1,,,,,,
admin,default,simple,"3,4,115,117",esprit_181930019,Thriving Flora Orchid Pink,Esprit Jewelry Thriving Flora Orchid Pink esprit_181930019,"Collier 'Thriving Flora Orchid Pink', met vlinderpatroon, gemaakt van roestvrij staal en kunststof, van het merk Esprit. Dit opvallende roze collier is niet alleen een must-have, maar ook een moderne blikvanger.",Esprit Jewelry Colliers,"<BR><div style=""text-align:justify"">Collier 'Thriving Flora Orchid Pink', met vlinderpatroon, gemaakt van roestvrij staal en kunststof, van het merk Esprit. Dit opvallende roze collier is niet alleen een must-have, maar ook een moderne blikvanger.</div><BR>",esprit_181930019,80.00,,1,4,Block after info Column,0,thriving-flora-orchid-pink-esprit-181930019,thriving-flora-orchid-pink-esprit-181930019.html,0,No layout updates,+/esprit/esprit_181930019.jpg,+/esprit/esprit_181930019.jpg,+/esprit/esprit_181930019.jpg,Thriving Flora Orchid Pink,Thriving Flora Orchid Pink,Thriving Flora Orchid Pink,0,0,1,,,,,,
